Datetime,T_Outdoor(C),H_Outdoor(g/m3),RH_Outdoor(%),CO2_Outdoor(g/m3),CO2_Outdoor(ppm),Radiation_Outdoor(w/m2),Datetime,T_Outdoor(C),H_Outdoor(g/m3),RH_Outdoor(%),CO2_Outdoor(g/m3),CO2_Outdoor(ppm),Radiation_Outdoor(w/m2)
2026-01-14T21:50:00,3.73,6.18,99.03,0.8,413,0,2025-07-14T21:50:00,23.12,19.55,94.65,0.77,425.35,2.17
2026-01-14T21:55:00,3.72,6.18,99.09,0.8,412.98,0,2025-07-14T21:55:00,23.01,19.48,94.9,0.77,425.19,1.08
2026-01-14T22:00:00,3.7,6.17,99.07,0.8,412.95,0,2025-07-14T22:00:00,22.9,19.41,95.16,0.77,425.03,0
2026-01-14T22:05:00,3.68,6.16,99.04,0.8,412.92,0,2025-07-14T22:05:00,22.85,19.37,95.23,0.77,424.96,0
2026-01-14T22:10:00,3.67,6.16,99.1,0.8,412.91,0,2025-07-14T22:10:00,22.8,19.33,95.31,0.77,424.89,0
2026-01-14T22:15:00,3.65,6.15,99.07,0.8,412.88,0,2025-07-14T22:15:00,22.75,19.3,95.43,0.77,424.82,0
2026-01-14T22:20:00,3.63,6.14,99.05,0.8,412.85,0,2025-07-14T22:20:00,22.7,19.26,95.51,0.77,424.75,0
2026-01-14T22:25:00,3.62,6.14,99.11,0.8,412.83,0,2025-07-14T22:25:00,22.65,19.22,95.58,0.77,424.67,0
2026-01-14T22:30:00,3.6,6.13,99.08,0.8,412.8,0,2025-07-14T22:30:00,22.6,19.18,95.66,0.77,424.6,0
2026-01-14T22:35:00,3.58,6.12,99.05,0.8,412.77,0,2025-07-14T22:35:00,22.55,19.14,95.73,0.77,424.53,0
2026-01-14T22:40:00,3.57,6.12,99.12,0.8,412.76,0,2025-07-14T22:40:00,22.5,19.1,95.81,0.77,424.46,0
2026-01-14T22:45:00,3.55,6.11,99.09,0.8,412.73,0,2025-07-14T22:45:00,22.45,19.07,95.93,0.77,424.39,0
2026-01-14T22:50:00,3.53,6.1,99.06,0.8,412.7,0,2025-07-14T22:50:00,22.4,19.03,96.01,0.77,424.31,0
2026-01-14T22:55:00,3.52,6.09,98.96,0.8,412.68,0,2025-07-14T22:55:00,22.35,18.99,96.08,0.77,424.24,0
2026-01-14T23:00:00,3.5,6.09,99.1,0.8,412.65,0,2025-07-14T23:00:00,22.3,18.95,96.15,0.77,424.17,0
2026-01-14T23:05:00,3.48,6.08,99.07,0.8,412.62,0,2025-07-14T23:05:00,22.28,18.93,96.16,0.77,424.14,0
2026-01-14T23:10:00,3.45,6.07,99.1,0.8,412.58,0,2025-07-14T23:10:00,22.27,18.92,96.17,0.77,424.13,0
2026-01-14T23:15:00,3.42,6.06,99.14,0.8,412.54,0,2025-07-14T23:15:00,22.25,18.9,96.18,0.77,424.1,0
2026-01-14T23:20:00,3.4,6.05,99.11,0.8,412.51,0,2025-07-14T23:20:00,22.23,18.88,96.18,0.77,424.07,0
2026-01-14T23:25:00,3.38,6.04,99.07,0.8,412.48,0,2025-07-14T23:25:00,22.22,18.86,96.14,0.77,424.06,0
2026-01-14T23:30:00,3.35,6.03,99.11,0.8,412.43,0,2025-07-14T23:30:00,22.2,18.84,96.15,0.77,424.03,0
2026-01-14T23:35:00,3.32,6.02,99.14,0.8,412.39,0,2025-07-14T23:35:00,22.18,18.83,96.21,0.77,424,0
2026-01-14T23:40:00,3.3,6.01,99.11,0.8,412.36,0,2025-07-14T23:40:00,22.17,18.81,96.16,0.77,423.98,0
2026-01-14T23:45:00,3.28,6,99.08,0.8,412.33,0,2025-07-14T23:45:00,22.15,18.79,96.17,0.77,423.96,0
2026-01-14T23:50:00,3.25,5.99,99.11,0.8,412.28,0,2025-07-14T23:50:00,22.13,18.77,96.18,0.77,423.93,0
2026-01-14T23:55:00,3.22,5.98,99.15,0.8,412.24,0,2025-07-14T23:55:00,22.12,18.75,96.13,0.77,423.91,0
2026-01-15T00:00:00,3.2,5.97,99.11,0.8,412.21,0,2025-07-15T00:00:00,22.1,18.74,96.19,0.77,423.88,0
2026-01-15T00:05:00,3.2,5.97,99.11,0.8,412.21,0,2025-07-15T00:05:00,22.05,18.68,96.16,0.77,423.81,0
2026-01-15T00:10:00,3.2,5.97,99.11,0.8,412.21,0,2025-07-15T00:10:00,22,18.63,96.17,0.77,423.74,0
2026-01-15T00:15:00,3.2,5.97,99.11,0.8,412.21,0,2025-07-15T00:15:00,21.95,18.57,96.14,0.77,423.67,0
2026-01-15T00:20:00,3.2,5.97,99.11,0.8,412.21,0,2025-07-15T00:20:00,21.9,18.52,96.16,0.77,423.6,0
2026-01-15T00:25:00,3.2,5.97,99.11,0.8,412.21,0,2025-07-15T00:25:00,21.85,18.47,96.18,0.77,423.52,0
2026-01-15T00:30:00,3.2,5.97,99.11,0.8,412.21,0,2025-07-15T00:30:00,21.8,18.41,96.14,0.77,423.45,0
2026-01-15T00:35:00,3.2,5.97,99.11,0.8,412.21,0,2025-07-15T00:35:00,21.75,18.36,96.16,0.77,423.38,0
2026-01-15T00:40:00,3.2,5.97,99.11,0.8,412.21,0,2025-07-15T00:40:00,21.7,18.31,96.17,0.77,423.31,0
2026-01-15T00:45:00,3.2,5.97,99.11,0.8,412.21,0,2025-07-15T00:45:00,21.65,18.25,96.13,0.77,423.24,0
2026-01-15T00:50:00,3.2,5.97,99.11,0.8,412.21,0,2025-07-15T00:50:00,21.6,18.2,96.15,0.77,423.17,0
2026-01-15T00:55:00,3.2,5.97,99.11,0.8,412.21,0,2025-07-15T00:55:00,21.55,18.15,96.16,0.77,423.09,0
2026-01-15T01:00:00,3.2,5.97,99.11,0.8,412.21,0,2025-07-15T01:00:00,21.5,18.1,96.17,0.77,423.02,0
2026-01-15T01:05:00,3.24,5.98,99.01,0.8,412.27,0,2025-07-15T01:05:00,21.47,18.11,96.39,0.77,422.98,0
2026-01-15T01:10:00,3.28,5.99,98.91,0.8,412.33,0,2025-07-15T01:10:00,21.43,18.12,96.67,0.77,422.92,0
2026-01-15T01:15:00,3.32,6,98.81,0.8,412.39,0,2025-07-15T01:15:00,21.4,18.13,96.89,0.77,422.88,0
2026-01-15T01:20:00,3.37,6.01,98.65,0.8,412.46,0,2025-07-15T01:20:00,21.37,18.15,97.17,0.77,422.84,0
2026-01-15T01:25:00,3.41,6.03,98.71,0.8,412.52,0,2025-07-15T01:25:00,21.33,18.16,97.45,0.77,422.78,0
2026-01-15T01:30:00,3.45,6.04,98.61,0.8,412.58,0,2025-07-15T01:30:00,21.3,18.17,97.67,0.77,422.74,0
2026-01-15T01:35:00,3.49,6.05,98.51,0.8,412.64,0,2025-07-15T01:35:00,21.27,18.18,97.89,0.77,422.69,0
2026-01-15T01:40:00,3.53,6.06,98.41,0.8,412.7,0,2025-07-15T01:40:00,21.23,18.19,98.17,0.77,422.63,0
2026-01-15T01:45:00,3.58,6.07,98.24,0.8,412.77,0,2025-07-15T01:45:00,21.2,18.2,98.4,0.77,422.59,0
2026-01-15T01:50:00,3.62,6.08,98.14,0.8,412.83,0,2025-07-15T01:50:00,21.17,18.21,98.62,0.77,422.55,0
2026-01-15T01:55:00,3.66,6.1,98.2,0.8,412.89,0,2025-07-15T01:55:00,21.13,18.22,98.91,0.77,422.49,0
2026-01-15T02:00:00,3.7,6.11,98.1,0.8,412.95,0,2025-07-15T02:00:00,21.1,18.24,99.19,0.77,422.45,0
2026-01-15T02:05:00,3.69,6.11,98.17,0.8,412.94,0,2025-07-15T02:05:00,21.05,18.18,99.15,0.77,422.38,0
2026-01-15T02:10:00,3.68,6.11,98.23,0.8,412.92,0,2025-07-15T02:10:00,21,18.13,99.16,0.77,422.3,0
2026-01-15T02:15:00,3.68,6.11,98.23,0.8,412.92,0,2025-07-15T02:15:00,20.95,18.08,99.18,0.77,422.23,0
2026-01-15T02:20:00,3.67,6.11,98.3,0.8,412.91,0,2025-07-15T02:20:00,20.9,18.02,99.14,0.77,422.16,0
2026-01-15T02:25:00,3.66,6.12,98.52,0.8,412.89,0,2025-07-15T02:25:00,20.85,17.97,99.15,0.77,422.09,0
2026-01-15T02:30:00,3.65,6.12,98.59,0.8,412.88,0,2025-07-15T02:30:00,20.8,17.92,99.16,0.77,422.02,0
2026-01-15T02:35:00,3.64,6.12,98.66,0.8,412.86,0,2025-07-15T02:35:00,20.75,17.87,99.17,0.77,421.95,0
2026-01-15T02:40:00,3.63,6.12,98.72,0.8,412.85,0,2025-07-15T02:40:00,20.7,17.82,99.18,0.77,421.87,0
2026-01-15T02:45:00,3.62,6.12,98.79,0.8,412.83,0,2025-07-15T02:45:00,20.65,17.76,99.14,0.77,421.8,0
2026-01-15T02:50:00,3.62,6.13,98.95,0.8,412.83,0,2025-07-15T02:50:00,20.6,17.71,99.15,0.77,421.73,0
2026-01-15T02:55:00,3.61,6.13,99.02,0.8,412.82,0,2025-07-15T02:55:00,20.55,17.66,99.15,0.77,421.66,0
2026-01-15T03:00:00,3.6,6.13,99.08,0.8,412.8,0,2025-07-15T03:00:00,20.5,17.61,99.16,0.77,421.59,0
2026-01-15T03:05:00,3.58,6.12,99.05,0.8,412.77,0,2025-07-15T03:05:00,20.47,17.58,99.17,0.77,421.54,0
2026-01-15T03:10:00,3.55,6.11,99.09,0.8,412.73,0,2025-07-15T03:10:00,20.43,17.54,99.17,0.77,421.49,0
2026-01-15T03:15:00,3.52,6.1,99.13,0.8,412.68,0,2025-07-15T03:15:00,20.4,17.51,99.18,0.77,421.44,0
2026-01-15T03:20:00,3.5,6.09,99.1,0.8,412.65,0,2025-07-15T03:20:00,20.37,17.47,99.12,0.77,421.4,0
2026-01-15T03:25:00,3.48,6.08,99.07,0.8,412.62,0,2025-07-15T03:25:00,20.33,17.44,99.18,0.77,421.34,0
2026-01-15T03:30:00,3.45,6.07,99.1,0.8,412.58,0,2025-07-15T03:30:00,20.3,17.4,99.13,0.77,421.3,0
2026-01-15T03:35:00,3.42,6.06,99.14,0.8,412.54,0,2025-07-15T03:35:00,20.27,17.37,99.13,0.77,421.26,0
2026-01-15T03:40:00,3.4,6.05,99.11,0.8,412.51,0,2025-07-15T03:40:00,20.23,17.34,99.19,0.77,421.2,0
2026-01-15T03:45:00,3.38,6.04,99.07,0.8,412.48,0,2025-07-15T03:45:00,20.2,17.3,99.14,0.77,421.16,0
2026-01-15T03:50:00,3.35,6.03,99.11,0.8,412.43,0,2025-07-15T03:50:00,20.17,17.27,99.14,0.77,421.11,0
2026-01-15T03:55:00,3.32,6.02,99.14,0.8,412.39,0,2025-07-15T03:55:00,20.13,17.24,99.2,0.77,421.06,0
2026-01-15T04:00:00,3.3,6.01,99.11,0.8,412.36,0,2025-07-15T04:00:00,20.1,17.2,99.14,0.77,421.01,0
2026-01-15T04:05:00,3.28,6,99.08,0.8,412.33,0,2025-07-15T04:05:00,20.07,17.17,99.14,0.77,420.97,0
2026-01-15T04:10:00,3.25,5.99,99.11,0.8,412.28,0,2025-07-15T04:10:00,20.03,17.14,99.2,0.77,420.91,0
2026-01-15T04:15:00,3.22,5.98,99.15,0.8,412.24,0,2025-07-15T04:15:00,20,17.1,99.14,0.77,420.87,0
2026-01-15T04:20:00,3.2,5.97,99.11,0.8,412.21,0,2025-07-15T04:20:00,19.97,17.07,99.14,0.77,420.83,0
2026-01-15T04:25:00,3.18,5.96,99.08,0.8,412.18,0,2025-07-15T04:25:00,19.93,17.04,99.2,0.77,420.77,0
2026-01-15T04:30:00,3.15,5.95,99.11,0.8,412.13,0,2025-07-15T04:30:00,19.9,17,99.14,0.77,420.73,0
2026-01-15T04:35:00,3.12,5.94,99.15,0.8,412.09,0,2025-07-15T04:35:00,19.87,16.97,99.14,0.78,426.15,0
2026-01-15T04:40:00,3.1,5.93,99.11,0.8,412.06,0,2025-07-15T04:40:00,19.83,16.94,99.2,0.78,426.09,0
2026-01-15T04:45:00,3.08,5.92,99.08,0.8,412.03,0,2025-07-15T04:45:00,19.8,16.9,99.14,0.78,426.04,0
2026-01-15T04:50:00,3.05,5.91,99.11,0.8,411.98,0,2025-07-15T04:50:00,19.77,16.87,99.14,0.78,426,0
2026-01-15T04:55:00,3.02,5.9,99.14,0.8,411.94,0,2025-07-15T04:55:00,19.73,16.84,99.19,0.78,425.94,0
2026-01-15T05:00:00,3,5.89,99.11,0.8,411.91,0,2025-07-15T05:00:00,19.7,16.8,99.13,0.78,425.9,0
2026-01-15T05:05:00,2.98,5.87,98.9,0.8,411.88,0,2025-07-15T05:05:00,19.68,16.79,99.19,0.78,425.87,0.08
2026-01-15T05:10:00,2.95,5.85,98.76,0.8,411.83,0,2025-07-15T05:10:00,19.67,16.77,99.13,0.78,425.85,0.17
2026-01-15T05:15:00,2.92,5.83,98.63,0.8,411.79,0,2025-07-15T05:15:00,19.65,16.75,99.13,0.78,425.83,0.25
2026-01-15T05:20:00,2.9,5.81,98.42,0.8,411.76,0,2025-07-15T05:20:00,19.63,16.74,99.18,0.78,425.8,0.33
2026-01-15T05:25:00,2.88,5.79,98.21,0.8,411.73,0,2025-07-15T05:25:00,19.62,16.72,99.12,0.78,425.78,0.42
2026-01-15T05:30:00,2.85,5.77,98.07,0.8,411.69,0,2025-07-15T05:30:00,19.6,16.71,99.18,0.78,425.75,0.5
2026-01-15T05:35:00,2.82,5.75,97.93,0.8,411.64,0,2025-07-15T05:35:00,19.58,16.69,99.18,0.78,425.72,0.58
2026-01-15T05:40:00,2.8,5.73,97.72,0.8,411.61,0,2025-07-15T05:40:00,19.57,16.67,99.12,0.78,425.71,0.67
2026-01-15T05:45:00,2.78,5.71,97.51,0.8,411.58,0,2025-07-15T05:45:00,19.55,16.66,99.17,0.78,425.68,0.75
2026-01-15T05:50:00,2.75,5.69,97.36,0.8,411.54,0,2025-07-15T05:50:00,19.53,16.64,99.17,0.78,425.65,0.83
2026-01-15T05:55:00,2.72,5.67,97.22,0.8,411.49,0,2025-07-15T05:55:00,19.52,16.62,99.11,0.78,425.64,0.92
2026-01-15T06:00:00,2.7,5.65,97,0.8,411.46,0,2025-07-15T06:00:00,19.5,16.61,99.17,0.78,425.61,1
2026-01-15T06:05:00,2.6,5.62,97.14,0.8,411.31,0,2025-07-15T06:05:00,19.57,16.67,99.12,0.78,425.71,5.25
2026-01-15T06:10:00,2.5,5.59,97.28,0.8,411.16,0,2025-07-15T06:10:00,19.63,16.74,99.18,0.78,425.8,9.5
2026-01-15T06:15:00,2.4,5.55,97.23,0.8,411.01,0,2025-07-15T06:15:00,19.7,16.8,99.13,0.78,425.9,13.75
2026-01-15T06:20:00,2.3,5.52,97.36,0.81,416,0,2025-07-15T06:20:00,19.77,16.87,99.14,0.78,426,18
2026-01-15T06:25:00,2.2,5.49,97.49,0.81,415.85,0,2025-07-15T06:25:00,19.83,16.94,99.2,0.78,426.09,22.25
2026-01-15T06:30:00,2.1,5.46,97.62,0.81,415.7,0,2025-07-15T06:30:00,19.9,17,99.14,0.78,426.19,26.5
2026-01-15T06:35:00,2,5.42,97.56,0.81,415.55,0,2025-07-15T06:35:00,19.97,17.07,99.14,0.78,426.29,30.75
2026-01-15T06:40:00,1.9,5.39,97.68,0.81,415.4,0,2025-07-15T06:40:00,20.03,17.14,99.2,0.78,426.38,35
2026-01-15T06:45:00,1.8,5.36,97.8,0.81,415.25,0,2025-07-15T06:45:00,20.1,17.2,99.14,0.77,421.01,39.25
2026-01-15T06:50:00,1.7,5.33,97.91,0.81,415.09,0,2025-07-15T06:50:00,20.17,17.27,99.14,0.77,421.11,43.5
2026-01-15T06:55:00,1.6,5.3,98.02,0.81,414.94,0,2025-07-15T06:55:00,20.23,17.34,99.19,0.77,421.2,47.75
2026-01-15T07:00:00,1.5,5.27,98.13,0.81,414.79,0,2025-07-15T07:00:00,20.3,17.4,99.13,0.77,421.3,52
2026-01-15T07:05:00,1.19,5.13,97.56,0.81,414.32,0,2025-07-15T07:05:00,20.43,17.53,99.12,0.77,421.49,62.92
2026-01-15T07:10:00,0.88,4.99,96.93,0.81,413.86,0,2025-07-15T07:10:00,20.55,17.66,99.15,0.77,421.66,73.83
2026-01-15T07:15:00,0.58,4.86,96.36,0.81,413.4,0,2025-07-15T07:15:00,20.68,17.79,99.13,0.77,421.85,84.75
2026-01-15T07:20:00,0.27,4.72,95.6,0.81,412.93,0,2025-07-15T07:20:00,20.8,17.92,99.16,0.77,422.02,95.67
2026-01-15T07:25:00,-0.04,4.6,95.18,0.81,412.47,0,2025-07-15T07:25:00,20.93,18.05,99.13,0.77,422.2,106.58
2026-01-15T07:30:00,-0.35,4.47,94.49,0.81,412,0,2025-07-15T07:30:00,21.05,18.18,99.15,0.77,422.38,117.5
2026-01-15T07:35:00,-0.66,4.35,93.94,0.82,416.61,0,2025-07-15T07:35:00,21.18,18.31,99.11,0.77,422.56,128.42
2026-01-15T07:40:00,-0.97,4.23,93.33,0.82,416.14,0,2025-07-15T07:40:00,21.3,18.45,99.17,0.77,422.74,139.33
2026-01-15T07:45:00,-1.27,4.12,92.82,0.82,415.68,0,2025-07-15T07:45:00,21.43,18.58,99.12,0.77,422.92,150.25
2026-01-15T07:50:00,-1.58,4,92.09,0.82,415.2,0,2025-07-15T07:50:00,21.55,18.72,99.18,0.77,423.09,161.17
2026-01-15T07:55:00,-1.89,3.89,91.52,0.82,414.73,0,2025-07-15T07:55:00,21.68,18.85,99.12,0.77,423.28,172.08
2026-01-15T08:00:00,-2.2,3.79,91.12,0.82,414.26,0,2025-07-15T08:00:00,21.8,18.99,99.17,0.77,423.45,183
2026-01-15T08:05:00,-2.25,3.73,89.99,0.82,414.18,0.08,2025-07-15T08:05:00,21.97,19.03,98.41,0.77,423.7,197.75
2026-01-15T08:10:00,-2.3,3.67,88.86,0.82,414.1,0.17,2025-07-15T08:10:00,22.13,19.06,97.66,0.77,423.93,212.5
2026-01-15T08:15:00,-2.35,3.61,87.71,0.82,414.03,0.25,2025-07-15T08:15:00,22.3,19.1,96.91,0.77,424.17,227.25
2026-01-15T08:20:00,-2.4,3.56,86.8,0.82,413.95,0.33,2025-07-15T08:20:00,22.47,19.13,96.12,0.77,424.42,242
2026-01-15T08:25:00,-2.45,3.5,85.64,0.82,413.87,0.42,2025-07-15T08:25:00,22.63,19.17,95.44,0.77,424.64,256.75
2026-01-15T08:30:00,-2.5,3.44,84.47,0.82,413.8,0.5,2025-07-15T08:30:00,22.8,19.2,94.67,0.77,424.89,271.5
2026-01-15T08:35:00,-2.55,3.39,83.53,0.82,413.72,0.58,2025-07-15T08:35:00,22.97,19.23,93.9,0.77,425.13,286.25
2026-01-15T08:40:00,-2.6,3.33,82.34,0.82,413.64,0.67,2025-07-15T08:40:00,23.13,19.26,93.19,0.77,425.36,301
2026-01-15T08:45:00,-2.65,3.28,81.39,0.82,413.57,0.75,2025-07-15T08:45:00,23.3,19.29,92.43,0.77,425.61,315.75
2026-01-15T08:50:00,-2.7,3.22,80.19,0.82,413.49,0.83,2025-07-15T08:50:00,23.47,19.31,91.64,0.77,425.85,330.5
2026-01-15T08:55:00,-2.75,3.17,79.22,0.82,413.42,0.92,2025-07-15T08:55:00,23.63,19.34,90.95,0.77,426.08,345.25
2026-01-15T09:00:00,-2.8,3.11,78,0.82,413.34,1,2025-07-15T09:00:00,23.8,19.36,90.17,0.77,426.32,360
2026-01-15T09:05:00,-2.86,3.09,77.82,0.82,413.25,3.33,2025-07-15T09:05:00,23.93,19.35,89.46,0.77,426.51,377.67
2026-01-15T09:10:00,-2.92,3.07,77.65,0.83,418.19,5.67,2025-07-15T09:10:00,24.05,19.34,88.81,0.77,426.68,395.33
2026-01-15T09:15:00,-2.97,3.04,77.16,0.83,418.12,8,2025-07-15T09:15:00,24.18,19.34,88.15,0.77,426.87,413
2026-01-15T09:20:00,-3.03,3.02,76.98,0.83,418.02,10.33,2025-07-15T09:20:00,24.3,19.33,87.51,0.76,421.5,430.67
2026-01-15T09:25:00,-3.09,3,76.79,0.83,417.93,12.67,2025-07-15T09:25:00,24.43,19.31,86.78,0.76,421.68,448.33
2026-01-15T09:30:00,-3.15,2.98,76.61,0.83,417.84,15,2025-07-15T09:30:00,24.55,19.3,86.15,0.76,421.85,466
2026-01-15T09:35:00,-3.21,2.95,76.16,0.83,417.75,17.33,2025-07-15T09:35:00,24.68,19.29,85.48,0.76,422.03,483.67
2026-01-15T09:40:00,-3.27,2.93,75.96,0.83,417.65,19.67,2025-07-15T09:40:00,24.8,19.27,84.81,0.76,422.2,501.33
2026-01-15T09:45:00,-3.32,2.91,75.71,0.83,417.58,22,2025-07-15T09:45:00,24.93,19.26,84.15,0.76,422.39,519
2026-01-15T09:50:00,-3.38,2.89,75.51,0.83,417.48,24.33,2025-07-15T09:50:00,25.05,19.24,83.5,0.76,422.56,536.67
2026-01-15T09:55:00,-3.44,2.87,75.31,0.83,417.39,26.67,2025-07-15T09:55:00,25.18,19.22,82.8,0.76,422.74,554.33
2026-01-15T10:00:00,-3.5,2.85,75.1,0.83,417.3,29,2025-07-15T10:00:00,25.3,19.2,82.16,0.76,422.91,572
2026-01-15T10:05:00,-3.56,2.84,75.16,0.83,417.2,32.33,2025-07-15T10:05:00,25.43,19.12,81.22,0.76,423.1,585.67
2026-01-15T10:10:00,-3.62,2.82,74.95,0.83,417.11,35.67,2025-07-15T10:10:00,25.55,19.03,80.3,0.76,423.27,599.33
2026-01-15T10:15:00,-3.68,2.81,75,0.83,417.02,39,2025-07-15T10:15:00,25.68,18.95,79.38,0.76,423.45,613
2026-01-15T10:20:00,-3.73,2.8,75,0.83,416.94,42.33,2025-07-15T10:20:00,25.8,18.86,78.48,0.76,423.62,626.67
2026-01-15T10:25:00,-3.79,2.79,75.05,0.83,416.85,45.67,2025-07-15T10:25:00,25.93,18.77,77.54,0.76,423.81,640.33
2026-01-15T10:30:00,-3.85,2.78,75.1,0.83,416.75,49,2025-07-15T10:30:00,26.05,18.68,76.65,0.76,423.98,654
2026-01-15T10:35:00,-3.91,2.77,75.15,0.83,416.66,52.33,2025-07-15T10:35:00,26.18,18.59,75.73,0.76,424.16,667.67
2026-01-15T10:40:00,-3.97,2.75,74.93,0.83,416.57,55.67,2025-07-15T10:40:00,26.3,18.49,74.82,0.76,424.33,681.33
2026-01-15T10:45:00,-4.03,2.74,74.98,0.83,416.48,59,2025-07-15T10:45:00,26.43,18.39,73.88,0.76,424.51,695
2026-01-15T10:50:00,-4.08,2.73,74.97,0.83,416.4,62.33,2025-07-15T10:50:00,26.55,18.29,72.99,0.76,424.68,708.67
2026-01-15T10:55:00,-4.14,2.72,75.02,0.83,416.31,65.67,2025-07-15T10:55:00,26.68,18.18,72.03,0.76,424.87,722.33
2026-01-15T11:00:00,-4.2,2.71,75.06,0.83,416.21,69,2025-07-15T11:00:00,26.8,18.08,71.15,0.76,425.04,736
2026-01-15T11:05:00,-4.23,2.72,75.5,0.83,416.17,71.42,2025-07-15T11:05:00,26.9,17.99,70.41,0.76,425.18,745.92
2026-01-15T11:10:00,-4.27,2.73,75.99,0.83,416.1,73.83,2025-07-15T11:10:00,27,17.89,69.63,0.76,425.32,755.83
2026-01-15T11:15:00,-4.3,2.73,76.16,0.83,416.06,76.25,2025-07-15T11:15:00,27.1,17.8,68.9,0.76,425.46,765.75
2026-01-15T11:20:00,-4.33,2.74,76.6,0.83,416.01,78.67,2025-07-15T11:20:00,27.2,17.7,68.13,0.76,425.61,775.67
2026-01-15T11:25:00,-4.37,2.75,77.1,0.83,415.95,81.08,2025-07-15T11:25:00,27.3,17.6,67.37,0.76,425.75,785.58
2026-01-15T11:30:00,-4.4,2.76,77.55,0.83,415.9,83.5,2025-07-15T11:30:00,27.4,17.5,66.62,0.76,425.89,795.5
2026-01-15T11:35:00,-4.43,2.77,77.99,0.83,415.86,85.92,2025-07-15T11:35:00,27.5,17.4,65.88,0.76,426.03,805.42
2026-01-15T11:40:00,-4.47,2.78,78.5,0.83,415.8,88.33,2025-07-15T11:40:00,27.6,17.3,65.14,0.76,426.17,815.33
2026-01-15T11:45:00,-4.5,2.78,78.67,0.83,415.75,90.75,2025-07-15T11:45:00,27.7,17.19,64.37,0.76,426.31,825.25
2026-01-15T11:50:00,-4.53,2.79,79.12,0.83,415.7,93.17,2025-07-15T11:50:00,27.8,17.09,63.64,0.76,426.46,835.17
2026-01-15T11:55:00,-4.57,2.8,79.63,0.83,415.64,95.58,2025-07-15T11:55:00,27.9,16.98,62.88,0.76,426.6,845.08
2026-01-15T12:00:00,-4.6,2.81,80.09,0.83,415.59,98,2025-07-15T12:00:00,28,16.87,62.13,0.76,426.74,855
2026-01-15T12:05:00,-4.62,2.75,78.49,0.83,415.56,100.83,2025-07-15T12:05:00,28.06,16.76,61.52,0.75,421.21,860.33
2026-01-15T12:10:00,-4.63,2.69,76.83,0.83,415.55,103.67,2025-07-15T12:10:00,28.12,16.66,60.96,0.75,421.29,865.67
2026-01-15T12:15:00,-4.65,2.63,75.23,0.83,415.52,106.5,2025-07-15T12:15:00,28.18,16.55,60.35,0.75,421.38,871
2026-01-15T12:20:00,-4.67,2.57,73.62,0.83,415.49,109.33,2025-07-15T12:20:00,28.23,16.44,59.79,0.75,421.45,876.33
2026-01-15T12:25:00,-4.68,2.51,71.95,0.83,415.47,112.17,2025-07-15T12:25:00,28.29,16.33,59.19,0.75,421.53,881.67
2026-01-15T12:30:00,-4.7,2.46,70.62,0.83,415.44,115,2025-07-15T12:30:00,28.35,16.23,58.64,0.75,421.61,887
2026-01-15T12:35:00,-4.72,2.4,68.99,0.83,415.41,117.83,2025-07-15T12:35:00,28.41,16.12,58.05,0.75,421.7,892.33
2026-01-15T12:40:00,-4.73,2.34,67.32,0.83,415.39,120.67,2025-07-15T12:40:00,28.47,16,57.43,0.75,421.78,897.67
2026-01-15T12:45:00,-4.75,2.28,65.69,0.83,415.36,123.5,2025-07-15T12:45:00,28.52,15.89,56.88,0.75,421.85,903
2026-01-15T12:50:00,-4.77,2.23,64.34,0.83,415.33,126.33,2025-07-15T12:50:00,28.58,15.78,56.3,0.75,421.94,908.33
2026-01-15T12:55:00,-4.78,2.17,62.65,0.83,415.32,129.17,2025-07-15T12:55:00,28.64,15.67,55.72,0.75,422.02,913.67
2026-01-15T13:00:00,-4.8,2.11,61.01,0.83,415.28,132,2025-07-15T13:00:00,28.7,15.55,55.11,0.75,422.1,919
2026-01-15T13:05:00,-4.74,2.11,60.74,0.83,415.38,146.33,2025-07-15T13:05:00,28.74,15.44,54.61,0.75,422.16,916.58
2026-01-15T13:10:00,-4.68,2.12,60.77,0.83,415.47,160.67,2025-07-15T13:10:00,28.78,15.34,54.13,0.75,422.22,914.17
2026-01-15T13:15:00,-4.62,2.12,60.51,0.83,415.56,175,2025-07-15T13:15:00,28.82,15.23,53.63,0.75,422.27,911.75
2026-01-15T13:20:00,-4.57,2.12,60.29,0.83,415.64,189.33,2025-07-15T13:20:00,28.87,15.12,53.09,0.75,422.34,909.33
2026-01-15T13:25:00,-4.51,2.13,60.32,0.83,415.73,203.67,2025-07-15T13:25:00,28.91,15.01,52.59,0.75,422.4,906.92
2026-01-15T13:30:00,-4.45,2.13,60.06,0.83,415.83,218,2025-07-15T13:30:00,28.95,14.9,52.09,0.75,422.45,904.5
2026-01-15T13:35:00,-4.39,2.13,59.8,0.83,415.92,232.33,2025-07-15T13:35:00,28.99,14.79,51.6,0.75,422.51,902.08
2026-01-15T13:40:00,-4.33,2.13,59.55,0.83,416.01,246.67,2025-07-15T13:40:00,29.03,14.68,51.1,0.75,422.56,899.67
2026-01-15T13:45:00,-4.27,2.14,59.57,0.83,416.1,261,2025-07-15T13:45:00,29.07,14.57,50.61,0.75,422.62,897.25
2026-01-15T13:50:00,-4.22,2.14,59.36,0.83,416.18,275.33,2025-07-15T13:50:00,29.12,14.46,50.09,0.75,422.69,894.83
