Datetime,T_Outdoor(C),H_Outdoor(g/m3),CO2_Outdoor(g/m3),Radiation_Outdoor(w/m2)
2025-01-19T05:55:00,-4.48,2.98,0.84,0.00
2025-01-19T06:00:00,-4.50,2.97,0.84,0.00
2025-01-19T06:05:00,-4.54,2.97,0.84,0.00
2025-01-19T06:10:00,-4.58,2.97,0.84,0.00
2025-01-19T06:15:00,-4.62,2.97,0.84,0.00
2025-01-19T06:20:00,-4.67,2.97,0.84,0.00
2025-01-19T06:25:00,-4.71,2.97,0.84,0.00
2025-01-19T06:30:00,-4.75,2.97,0.84,0.00
2025-01-19T06:35:00,-4.79,2.97,0.84,0.00
2025-01-19T06:40:00,-4.83,2.97,0.84,0.00
2025-01-19T06:45:00,-4.88,2.97,0.84,0.00
2025-01-19T06:50:00,-4.92,2.97,0.84,0.00
2025-01-19T06:55:00,-4.96,2.97,0.84,0.00
2025-01-19T07:00:00,-5.00,2.97,0.84,0.00
2025-01-19T07:05:00,-4.98,2.98,0.84,0.00
2025-01-19T07:10:00,-4.97,3.00,0.84,0.00
2025-01-19T07:15:00,-4.95,3.01,0.84,0.00
2025-01-19T07:20:00,-4.93,3.03,0.84,0.00
2025-01-19T07:25:00,-4.92,3.04,0.84,0.00
2025-01-19T07:30:00,-4.90,3.06,0.84,0.00
2025-01-19T07:35:00,-4.88,3.07,0.84,0.00
2025-01-19T07:40:00,-4.87,3.09,0.84,0.00
2025-01-19T07:45:00,-4.85,3.10,0.84,0.00
2025-01-19T07:50:00,-4.83,3.12,0.84,0.00
2025-01-19T07:55:00,-4.82,3.13,0.84,0.00
2025-01-19T08:00:00,-4.80,3.15,0.84,0.00
2025-01-19T08:05:00,-4.83,3.14,0.84,0.25
2025-01-19T08:10:00,-4.85,3.13,0.84,0.50
2025-01-19T08:15:00,-4.88,3.11,0.84,0.75
2025-01-19T08:20:00,-4.90,3.10,0.84,1.00
2025-01-19T08:25:00,-4.92,3.09,0.84,1.25
2025-01-19T08:30:00,-4.95,3.08,0.84,1.50
2025-01-19T08:35:00,-4.97,3.07,0.84,1.75
2025-01-19T08:40:00,-5.00,3.06,0.84,2.00
2025-01-19T08:45:00,-5.02,3.05,0.84,2.25
2025-01-19T08:50:00,-5.05,3.04,0.84,2.50
2025-01-19T08:55:00,-5.07,3.02,0.84,2.75
2025-01-19T09:00:00,-5.10,3.01,0.84,3.00
2025-01-19T09:05:00,-5.12,2.99,0.84,5.58
2025-01-19T09:10:00,-5.15,2.97,0.84,8.17
2025-01-19T09:15:00,-5.17,2.95,0.84,10.75
2025-01-19T09:20:00,-5.20,2.92,0.84,13.33
2025-01-19T09:25:00,-5.22,2.90,0.84,15.92
2025-01-19T09:30:00,-5.25,2.88,0.84,18.50
2025-01-19T09:35:00,-5.28,2.86,0.84,21.08
2025-01-19T09:40:00,-5.30,2.84,0.84,23.67
2025-01-19T09:45:00,-5.33,2.81,0.84,26.25
2025-01-19T09:50:00,-5.35,2.79,0.84,28.83
2025-01-19T09:55:00,-5.38,2.77,0.84,31.42
2025-01-19T10:00:00,-5.40,2.75,0.84,34.00
2025-01-19T10:05:00,-5.42,2.73,0.84,40.08
2025-01-19T10:10:00,-5.43,2.71,0.84,46.17
2025-01-19T10:15:00,-5.45,2.69,0.84,52.25
2025-01-19T10:20:00,-5.47,2.67,0.84,58.33
2025-01-19T10:25:00,-5.48,2.65,0.84,64.42
2025-01-19T10:30:00,-5.50,2.63,0.84,70.50
2025-01-19T10:35:00,-5.52,2.61,0.84,76.58
2025-01-19T10:40:00,-5.53,2.59,0.84,82.67
2025-01-19T10:45:00,-5.55,2.57,0.84,88.75
2025-01-19T10:50:00,-5.57,2.55,0.84,94.83
2025-01-19T10:55:00,-5.58,2.53,0.84,100.92
2025-01-19T11:00:00,-5.60,2.51,0.84,107.00
2025-01-19T11:05:00,-5.62,2.51,0.84,113.25
2025-01-19T11:10:00,-5.63,2.50,0.84,119.50
2025-01-19T11:15:00,-5.65,2.50,0.84,125.75
2025-01-19T11:20:00,-5.67,2.49,0.84,132.00
2025-01-19T11:25:00,-5.68,2.49,0.84,138.25
2025-01-19T11:30:00,-5.70,2.48,0.84,144.50
2025-01-19T11:35:00,-5.72,2.47,0.84,150.75
2025-01-19T11:40:00,-5.73,2.47,0.84,157.00
2025-01-19T11:45:00,-5.75,2.46,0.84,163.25
2025-01-19T11:50:00,-5.77,2.46,0.84,169.50
2025-01-19T11:55:00,-5.78,2.45,0.84,175.75
2025-01-19T12:00:00,-5.80,2.45,0.84,182.00
2025-01-19T12:05:00,-5.82,2.45,0.84,185.00
2025-01-19T12:10:00,-5.83,2.45,0.84,188.00
2025-01-19T12:15:00,-5.85,2.45,0.84,191.00
2025-01-19T12:20:00,-5.87,2.45,0.84,194.00
2025-01-19T12:25:00,-5.88,2.45,0.84,197.00
2025-01-19T12:30:00,-5.90,2.44,0.84,200.00
2025-01-19T12:35:00,-5.92,2.44,0.84,203.00
2025-01-19T12:40:00,-5.93,2.44,0.84,206.00
2025-01-19T12:45:00,-5.95,2.44,0.84,209.00
2025-01-19T12:50:00,-5.97,2.44,0.84,212.00
2025-01-19T12:55:00,-5.98,2.44,0.84,215.00
2025-01-19T13:00:00,-6.00,2.44,0.84,218.00
2025-01-19T13:05:00,-6.03,2.44,0.84,219.17
2025-01-19T13:10:00,-6.05,2.44,0.84,220.33
2025-01-19T13:15:00,-6.08,2.45,0.84,221.50
2025-01-19T13:20:00,-6.10,2.45,0.84,222.67
2025-01-19T13:25:00,-6.12,2.45,0.84,223.83
2025-01-19T13:30:00,-6.15,2.45,0.84,225.00
2025-01-19T13:35:00,-6.17,2.45,0.84,226.17
2025-01-19T13:40:00,-6.20,2.45,0.84,227.33
2025-01-19T13:45:00,-6.22,2.45,0.84,228.50
2025-01-19T13:50:00,-6.25,2.45,0.84,229.67
2025-01-19T13:55:00,-6.27,2.45,0.84,230.83
2025-01-19T14:00:00,-6.30,2.45,0.84,232.00
2025-01-19T14:05:00,-6.32,2.44,0.84,228.33
2025-01-19T14:10:00,-6.33,2.44,0.84,224.67
2025-01-19T14:15:00,-6.35,2.43,0.84,221.00
2025-01-19T14:20:00,-6.37,2.42,0.84,217.33
2025-01-19T14:25:00,-6.38,2.41,0.84,213.67
2025-01-19T14:30:00,-6.40,2.40,0.84,210.00
2025-01-19T14:35:00,-6.42,2.40,0.84,206.33
2025-01-19T14:40:00,-6.43,2.39,0.84,202.67
2025-01-19T14:45:00,-6.45,2.38,0.84,199.00
2025-01-19T14:50:00,-6.47,2.37,0.84,195.33
2025-01-19T14:55:00,-6.48,2.36,0.84,191.67
2025-01-19T15:00:00,-6.50,2.36,0.84,188.00
2025-01-19T15:05:00,-6.56,2.34,0.84,181.83
2025-01-19T15:10:00,-6.62,2.33,0.84,175.67
2025-01-19T15:15:00,-6.67,2.32,0.85,169.50
2025-01-19T15:20:00,-6.73,2.31,0.85,163.33
2025-01-19T15:25:00,-6.79,2.29,0.85,157.17
2025-01-19T15:30:00,-6.85,2.28,0.85,151.00
2025-01-19T15:35:00,-6.91,2.27,0.85,144.83
2025-01-19T15:40:00,-6.97,2.26,0.85,138.67
2025-01-19T15:45:00,-7.03,2.25,0.85,132.50
2025-01-19T15:50:00,-7.08,2.23,0.85,126.33
2025-01-19T15:55:00,-7.14,2.22,0.85,120.17
2025-01-19T16:00:00,-7.20,2.21,0.85,114.00
2025-01-19T16:05:00,-7.25,2.20,0.85,111.42
2025-01-19T16:10:00,-7.30,2.20,0.85,108.83
2025-01-19T16:15:00,-7.35,2.19,0.85,106.25
2025-01-19T16:20:00,-7.40,2.19,0.85,103.67
2025-01-19T16:25:00,-7.45,2.18,0.85,101.08
2025-01-19T16:30:00,-7.50,2.18,0.85,98.50
2025-01-19T16:35:00,-7.55,2.17,0.85,95.92
2025-01-19T16:40:00,-7.60,2.16,0.85,93.33
2025-01-19T16:45:00,-7.65,2.16,0.85,90.75
2025-01-19T16:50:00,-7.70,2.15,0.85,88.17
2025-01-19T16:55:00,-7.75,2.15,0.85,85.58
2025-01-19T17:00:00,-7.80,2.14,0.85,83.00
2025-01-19T17:05:00,-7.83,2.14,0.85,78.42
2025-01-19T17:10:00,-7.87,2.14,0.85,73.83
2025-01-19T17:15:00,-7.90,2.13,0.85,69.25
2025-01-19T17:20:00,-7.93,2.13,0.85,64.67
2025-01-19T17:25:00,-7.97,2.13,0.85,60.08
2025-01-19T17:30:00,-8.00,2.12,0.85,55.50
2025-01-19T17:35:00,-8.03,2.12,0.85,50.92
2025-01-19T17:40:00,-8.07,2.12,0.85,46.33
2025-01-19T17:45:00,-8.10,2.12,0.85,41.75
2025-01-19T17:50:00,-8.13,2.11,0.85,37.17
2025-01-19T17:55:00,-8.17,2.11,0.85,32.58
2025-01-19T18:00:00,-8.20,2.11,0.85,28.00
2025-01-19T18:05:00,-8.23,2.11,0.85,25.67
2025-01-19T18:10:00,-8.27,2.11,0.85,23.33
2025-01-19T18:15:00,-8.30,2.11,0.85,21.00
2025-01-19T18:20:00,-8.33,2.11,0.85,18.67
2025-01-19T18:25:00,-8.37,2.11,0.85,16.33
2025-01-19T18:30:00,-8.40,2.12,0.85,14.00
2025-01-19T18:35:00,-8.43,2.12,0.85,11.67
2025-01-19T18:40:00,-8.47,2.12,0.85,9.33
2025-01-19T18:45:00,-8.50,2.12,0.85,7.00
2025-01-19T18:50:00,-8.53,2.12,0.85,4.67
2025-01-19T18:55:00,-8.57,2.12,0.85,2.33
2025-01-19T19:00:00,-8.60,2.12,0.85,0.00
2025-01-19T19:05:00,-8.62,2.12,0.85,0.00
2025-01-19T19:10:00,-8.63,2.11,0.85,0.00
2025-01-19T19:15:00,-8.65,2.11,0.85,0.00
2025-01-19T19:20:00,-8.67,2.10,0.85,0.00
2025-01-19T19:25:00,-8.68,2.10,0.85,0.00
2025-01-19T19:30:00,-8.70,2.09,0.85,0.00
2025-01-19T19:35:00,-8.72,2.09,0.85,0.00
2025-01-19T19:40:00,-8.73,2.09,0.85,0.00
2025-01-19T19:45:00,-8.75,2.08,0.85,0.00
2025-01-19T19:50:00,-8.77,2.08,0.85,0.00
2025-01-19T19:55:00,-8.78,2.07,0.85,0.00
2025-01-19T20:00:00,-8.80,2.07,0.85,0.00
2025-01-19T20:05:00,-8.81,2.06,0.85,0.00
2025-01-19T20:10:00,-8.82,2.05,0.85,0.00
2025-01-19T20:15:00,-8.83,2.04,0.85,0.00
2025-01-19T20:20:00,-8.83,2.04,0.85,0.00
2025-01-19T20:25:00,-8.84,2.03,0.85,0.00
2025-01-19T20:30:00,-8.85,2.02,0.85,0.00
2025-01-19T20:35:00,-8.86,2.01,0.85,0.00
2025-01-19T20:40:00,-8.87,2.00,0.85,0.00
2025-01-19T20:45:00,-8.88,2.00,0.85,0.00
2025-01-19T20:50:00,-8.88,1.99,0.85,0.00
2025-01-19T20:55:00,-8.89,1.98,0.85,0.00
2025-01-19T21:00:00,-8.90,1.97,0.85,0.00
2025-01-19T21:05:00,-8.95,1.96,0.85,0.00
2025-01-19T21:10:00,-9.00,1.96,0.85,0.00
2025-01-19T21:15:00,-9.05,1.95,0.85,0.00
2025-01-19T21:20:00,-9.10,1.94,0.85,0.00
2025-01-19T21:25:00,-9.15,1.93,0.85,0.00
2025-01-19T21:30:00,-9.20,1.92,0.85,0.00
2025-01-19T21:35:00,-9.25,1.91,0.85,0.00
2025-01-19T21:40:00,-9.30,1.90,0.85,0.00
2025-01-19T21:45:00,-9.35,1.89,0.85,0.00
2025-01-19T21:50:00,-9.40,1.88,0.86,0.00
2025-01-19T21:55:00,-9.45,1.87,0.86,0.00
2025-01-19T22:00:00,-9.50,1.86,0.86,0.00
2025-01-19T22:05:00,-9.53,1.86,0.86,0.00
2025-01-19T22:10:00,-9.57,1.86,0.86,0.00
2025-01-19T22:15:00,-9.60,1.86,0.86,0.00
2025-01-19T22:20:00,-9.63,1.86,0.86,0.00
2025-01-19T22:25:00,-9.67,1.86,0.86,0.00
2025-01-19T22:30:00,-9.70,1.86,0.86,0.00
2025-01-19T22:35:00,-9.73,1.86,0.86,0.00
2025-01-19T22:40:00,-9.77,1.86,0.86,0.00
2025-01-19T22:45:00,-9.80,1.86,0.86,0.00
2025-01-19T22:50:00,-9.83,1.86,0.86,0.00
2025-01-19T22:55:00,-9.87,1.86,0.86,0.00
2025-01-19T23:00:00,-9.90,1.86,0.86,0.00
2025-01-19T23:05:00,-9.93,1.85,0.86,0.00
2025-01-19T23:10:00,-9.97,1.85,0.86,0.00
2025-01-19T23:15:00,-10.00,1.84,0.86,0.00
2025-01-19T23:20:00,-10.03,1.84,0.86,0.00
2025-01-19T23:25:00,-10.07,1.83,0.86,0.00
2025-01-19T23:30:00,-10.10,1.83,0.86,0.00
2025-01-19T23:35:00,-10.13,1.82,0.86,0.00
2025-01-19T23:40:00,-10.17,1.82,0.86,0.00
2025-01-19T23:45:00,-10.20,1.81,0.86,0.00
2025-01-19T23:50:00,-10.23,1.81,0.86,0.00
2025-01-19T23:55:00,-10.27,1.81,0.86,0.00
2025-01-20T00:00:00,-10.30,1.80,0.86,0.00
2025-01-20T00:05:00,-10.35,1.80,0.86,0.00
2025-01-20T00:10:00,-10.40,1.80,0.86,0.00
2025-01-20T00:15:00,-10.45,1.80,0.86,0.00
2025-01-20T00:20:00,-10.50,1.80,0.86,0.00
2025-01-20T00:25:00,-10.55,1.80,0.86,0.00
2025-01-20T00:30:00,-10.60,1.79,0.86,0.00
2025-01-20T00:35:00,-10.65,1.79,0.86,0.00
2025-01-20T00:40:00,-10.70,1.79,0.86,0.00
2025-01-20T00:45:00,-10.75,1.79,0.86,0.00
2025-01-20T00:50:00,-10.80,1.79,0.86,0.00
2025-01-20T00:55:00,-10.85,1.79,0.86,0.00
2025-01-20T01:00:00,-10.90,1.79,0.86,0.00
2025-01-20T01:05:00,-10.97,1.78,0.86,0.00
2025-01-20T01:10:00,-11.03,1.77,0.86,0.00
2025-01-20T01:15:00,-11.10,1.77,0.86,0.00
2025-01-20T01:20:00,-11.17,1.76,0.86,0.00
2025-01-20T01:25:00,-11.23,1.75,0.86,0.00
2025-01-20T01:30:00,-11.30,1.74,0.86,0.00
2025-01-20T01:35:00,-11.37,1.74,0.86,0.00
2025-01-20T01:40:00,-11.43,1.73,0.86,0.00
2025-01-20T01:45:00,-11.50,1.72,0.86,0.00
2025-01-20T01:50:00,-11.57,1.72,0.86,0.00
2025-01-20T01:55:00,-11.63,1.71,0.86,0.00
2025-01-20T02:00:00,-11.70,1.70,0.86,0.00
2025-01-20T02:05:00,-11.85,1.68,0.86,0.00
2025-01-20T02:10:00,-12.00,1.66,0.87,0.00
2025-01-20T02:15:00,-12.15,1.65,0.87,0.00
2025-01-20T02:20:00,-12.30,1.63,0.87,0.00
2025-01-20T02:25:00,-12.45,1.61,0.87,0.00
2025-01-20T02:30:00,-12.60,1.59,0.87,0.00
2025-01-20T02:35:00,-12.75,1.57,0.87,0.00
2025-01-20T02:40:00,-12.90,1.55,0.87,0.00
2025-01-20T02:45:00,-13.05,1.54,0.87,0.00
2025-01-20T02:50:00,-13.20,1.52,0.87,0.00
2025-01-20T02:55:00,-13.35,1.50,0.87,0.00
2025-01-20T03:00:00,-13.50,1.48,0.87,0.00
2025-01-20T03:05:00,-13.54,1.48,0.87,0.00
2025-01-20T03:10:00,-13.58,1.47,0.87,0.00
2025-01-20T03:15:00,-13.62,1.47,0.87,0.00
2025-01-20T03:20:00,-13.67,1.46,0.87,0.00
2025-01-20T03:25:00,-13.71,1.46,0.87,0.00
2025-01-20T03:30:00,-13.75,1.45,0.87,0.00
2025-01-20T03:35:00,-13.79,1.45,0.87,0.00
2025-01-20T03:40:00,-13.83,1.44,0.87,0.00
2025-01-20T03:45:00,-13.88,1.44,0.87,0.00
2025-01-20T03:50:00,-13.92,1.44,0.87,0.00
2025-01-20T03:55:00,-13.96,1.43,0.87,0.00
2025-01-20T04:00:00,-14.00,1.43,0.87,0.00
2025-01-20T04:05:00,-14.03,1.42,0.87,0.00
2025-01-20T04:10:00,-14.05,1.42,0.87,0.00
2025-01-20T04:15:00,-14.07,1.42,0.87,0.00
2025-01-20T04:20:00,-14.10,1.42,0.87,0.00
2025-01-20T04:25:00,-14.12,1.42,0.87,0.00
2025-01-20T04:30:00,-14.15,1.42,0.87,0.00
2025-01-20T04:35:00,-14.18,1.42,0.87,0.00
2025-01-20T04:40:00,-14.20,1.42,0.87,0.00
2025-01-20T04:45:00,-14.22,1.41,0.87,0.00
2025-01-20T04:50:00,-14.25,1.41,0.87,0.00
2025-01-20T04:55:00,-14.28,1.41,0.87,0.00
2025-01-20T05:00:00,-14.30,1.41,0.87,0.00
2025-01-20T05:05:00,-14.18,1.42,0.87,0.00
2025-01-20T05:10:00,-14.07,1.44,0.87,0.00
2025-01-20T05:15:00,-13.95,1.45,0.87,0.00
2025-01-20T05:20:00,-13.83,1.46,0.87,0.00
2025-01-20T05:25:00,-13.72,1.48,0.87,0.00
2025-01-20T05:30:00,-13.60,1.49,0.87,0.00
2025-01-20T05:35:00,-13.48,1.50,0.87,0.00
2025-01-20T05:40:00,-13.37,1.52,0.87,0.00
2025-01-20T05:45:00,-13.25,1.53,0.87,0.00
2025-01-20T05:50:00,-13.13,1.54,0.87,0.00
2025-01-20T05:55:00,-13.02,1.56,0.87,0.00
2025-01-20T06:00:00,-12.90,1.57,0.87,0.00
2025-01-20T06:05:00,-12.79,1.59,0.87,0.00
2025-01-20T06:10:00,-12.68,1.60,0.87,0.00
2025-01-20T06:15:00,-12.57,1.62,0.87,0.00
2025-01-20T06:20:00,-12.47,1.63,0.87,0.00
2025-01-20T06:25:00,-12.36,1.65,0.87,0.00
2025-01-20T06:30:00,-12.25,1.66,0.87,0.00
2025-01-20T06:35:00,-12.14,1.68,0.87,0.00
2025-01-20T06:40:00,-12.03,1.69,0.87,0.00
2025-01-20T06:45:00,-11.93,1.71,0.87,0.00
2025-01-20T06:50:00,-11.82,1.73,0.87,0.00
2025-01-20T06:55:00,-11.71,1.74,0.87,0.00
2025-01-20T07:00:00,-11.60,1.76,0.87,0.00
2025-01-20T07:05:00,-11.63,1.75,0.87,0.00
2025-01-20T07:10:00,-11.67,1.75,0.87,0.00
2025-01-20T07:15:00,-11.70,1.75,0.87,0.00
2025-01-20T07:20:00,-11.73,1.75,0.87,0.00
2025-01-20T07:25:00,-11.77,1.74,0.87,0.00
2025-01-20T07:30:00,-11.80,1.74,0.87,0.00
2025-01-20T07:35:00,-11.83,1.74,0.87,0.00
2025-01-20T07:40:00,-11.87,1.74,0.87,0.00
2025-01-20T07:45:00,-11.90,1.73,0.87,0.00
2025-01-20T07:50:00,-11.93,1.73,0.87,0.00
2025-01-20T07:55:00,-11.97,1.73,0.87,0.00
2025-01-20T08:00:00,-12.00,1.72,0.87,0.00
2025-01-20T08:05:00,-11.81,1.72,0.87,0.58
2025-01-20T08:10:00,-11.62,1.72,0.87,1.17
2025-01-20T08:15:00,-11.43,1.72,0.87,1.75
2025-01-20T08:20:00,-11.23,1.72,0.87,2.33
2025-01-20T08:25:00,-11.04,1.72,0.87,2.92
2025-01-20T08:30:00,-10.85,1.72,0.86,3.50
2025-01-20T08:35:00,-10.66,1.71,0.86,4.08
2025-01-20T08:40:00,-10.47,1.71,0.86,4.67
2025-01-20T08:45:00,-10.28,1.71,0.86,5.25
2025-01-20T08:50:00,-10.08,1.70,0.86,5.83
2025-01-20T08:55:00,-9.89,1.70,0.86,6.42
2025-01-20T09:00:00,-9.70,1.69,0.86,7.00
2025-01-20T09:05:00,-9.69,1.69,0.86,16.17
2025-01-20T09:10:00,-9.68,1.69,0.86,25.33
2025-01-20T09:15:00,-9.67,1.69,0.86,34.50
2025-01-20T09:20:00,-9.67,1.69,0.86,43.67
2025-01-20T09:25:00,-9.66,1.69,0.86,52.83
2025-01-20T09:30:00,-9.65,1.68,0.86,62.00
2025-01-20T09:35:00,-9.64,1.68,0.86,71.17
2025-01-20T09:40:00,-9.63,1.68,0.86,80.33
2025-01-20T09:45:00,-9.62,1.68,0.86,89.50
2025-01-20T09:50:00,-9.62,1.68,0.86,98.67
2025-01-20T09:55:00,-9.61,1.68,0.86,107.83
2025-01-20T10:00:00,-9.60,1.68,0.86,117.00
2025-01-20T10:05:00,-9.57,1.69,0.86,126.42
2025-01-20T10:10:00,-9.53,1.70,0.86,135.83
2025-01-20T10:15:00,-9.50,1.70,0.86,145.25
2025-01-20T10:20:00,-9.47,1.71,0.86,154.67
2025-01-20T10:25:00,-9.43,1.72,0.86,164.08
2025-01-20T10:30:00,-9.40,1.73,0.86,173.50
2025-01-20T10:35:00,-9.37,1.74,0.86,182.92
2025-01-20T10:40:00,-9.33,1.75,0.86,192.33
2025-01-20T10:45:00,-9.30,1.75,0.86,201.75
2025-01-20T10:50:00,-9.27,1.76,0.86,211.17
2025-01-20T10:55:00,-9.23,1.77,0.86,220.58
2025-01-20T11:00:00,-9.20,1.78,0.86,230.00
2025-01-20T11:05:00,-9.18,1.78,0.86,229.42
2025-01-20T11:10:00,-9.17,1.78,0.86,228.83
2025-01-20T11:15:00,-9.15,1.78,0.86,228.25
2025-01-20T11:20:00,-9.13,1.78,0.86,227.67
2025-01-20T11:25:00,-9.12,1.78,0.86,227.08
2025-01-20T11:30:00,-9.10,1.78,0.86,226.50
2025-01-20T11:35:00,-9.08,1.78,0.86,225.92
2025-01-20T11:40:00,-9.07,1.78,0.86,225.33
2025-01-20T11:45:00,-9.05,1.78,0.86,224.75
2025-01-20T11:50:00,-9.03,1.78,0.86,224.17
2025-01-20T11:55:00,-9.02,1.78,0.86,223.58
2025-01-20T12:00:00,-9.00,1.78,0.86,223.00
2025-01-20T12:05:00,-9.01,1.78,0.86,228.50
2025-01-20T12:10:00,-9.02,1.78,0.86,234.00
2025-01-20T12:15:00,-9.03,1.78,0.86,239.50
2025-01-20T12:20:00,-9.03,1.78,0.86,245.00
2025-01-20T12:25:00,-9.04,1.78,0.86,250.50
2025-01-20T12:30:00,-9.05,1.77,0.86,256.00
2025-01-20T12:35:00,-9.06,1.77,0.86,261.50
2025-01-20T12:40:00,-9.07,1.77,0.86,267.00
2025-01-20T12:45:00,-9.07,1.77,0.86,272.50
2025-01-20T12:50:00,-9.08,1.77,0.86,278.00
2025-01-20T12:55:00,-9.09,1.77,0.86,283.50
2025-01-20T13:00:00,-9.10,1.77,0.86,289.00
2025-01-20T13:05:00,-9.08,1.77,0.86,294.00
2025-01-20T13:10:00,-9.07,1.78,0.86,299.00
2025-01-20T13:15:00,-9.05,1.79,0.86,304.00
2025-01-20T13:20:00,-9.03,1.79,0.86,309.00
2025-01-20T13:25:00,-9.02,1.80,0.86,314.00
2025-01-20T13:30:00,-9.00,1.81,0.86,319.00
2025-01-20T13:35:00,-8.98,1.81,0.86,324.00
2025-01-20T13:40:00,-8.97,1.82,0.86,329.00
2025-01-20T13:45:00,-8.95,1.83,0.86,334.00
2025-01-20T13:50:00,-8.93,1.83,0.86,339.00
2025-01-20T13:55:00,-8.92,1.84,0.86,344.00
2025-01-20T14:00:00,-8.90,1.85,0.86,349.00
2025-01-20T14:05:00,-8.89,1.83,0.86,345.00
2025-01-20T14:10:00,-8.88,1.81,0.86,341.00
2025-01-20T14:15:00,-8.88,1.80,0.86,337.00
2025-01-20T14:20:00,-8.87,1.78,0.86,333.00
2025-01-20T14:25:00,-8.86,1.77,0.86,329.00
2025-01-20T14:30:00,-8.85,1.75,0.86,325.00
2025-01-20T14:35:00,-8.84,1.73,0.86,321.00
2025-01-20T14:40:00,-8.83,1.72,0.86,317.00
2025-01-20T14:45:00,-8.83,1.70,0.86,313.00
2025-01-20T14:50:00,-8.82,1.69,0.86,309.00
2025-01-20T14:55:00,-8.81,1.67,0.86,305.00
2025-01-20T15:00:00,-8.80,1.65,0.86,301.00
2025-01-20T15:05:00,-8.83,1.64,0.86,299.00
2025-01-20T15:10:00,-8.85,1.63,0.86,297.00
2025-01-20T15:15:00,-8.88,1.62,0.86,295.00
2025-01-20T15:20:00,-8.90,1.62,0.86,293.00
2025-01-20T15:25:00,-8.93,1.61,0.86,291.00
2025-01-20T15:30:00,-8.95,1.60,0.86,289.00
2025-01-20T15:35:00,-8.97,1.59,0.86,287.00
2025-01-20T15:40:00,-9.00,1.58,0.86,285.00
2025-01-20T15:45:00,-9.03,1.57,0.86,283.00
2025-01-20T15:50:00,-9.05,1.56,0.86,281.00
2025-01-20T15:55:00,-9.07,1.55,0.86,279.00
2025-01-20T16:00:00,-9.10,1.54,0.86,277.00
2025-01-20T16:05:00,-9.13,1.53,0.86,268.08
2025-01-20T16:10:00,-9.17,1.52,0.86,259.17
2025-01-20T16:15:00,-9.20,1.52,0.86,250.25
2025-01-20T16:20:00,-9.23,1.51,0.86,241.33
2025-01-20T16:25:00,-9.27,1.50,0.86,232.42
2025-01-20T16:30:00,-9.30,1.49,0.86,223.50
2025-01-20T16:35:00,-9.33,1.49,0.86,214.58
2025-01-20T16:40:00,-9.37,1.48,0.86,205.67
2025-01-20T16:45:00,-9.40,1.47,0.86,196.75
2025-01-20T16:50:00,-9.43,1.46,0.87,187.83
2025-01-20T16:55:00,-9.47,1.45,0.87,178.92
2025-01-20T17:00:00,-9.50,1.45,0.87,170.00
2025-01-20T17:05:00,-9.62,1.44,0.87,160.75
2025-01-20T17:10:00,-9.73,1.44,0.87,151.50
2025-01-20T17:15:00,-9.85,1.43,0.87,142.25
2025-01-20T17:20:00,-9.97,1.43,0.87,133.00
2025-01-20T17:25:00,-10.08,1.42,0.87,123.75
2025-01-20T17:30:00,-10.20,1.42,0.87,114.50
2025-01-20T17:35:00,-10.32,1.41,0.87,105.25
2025-01-20T17:40:00,-10.43,1.41,0.87,96.00
2025-01-20T17:45:00,-10.55,1.40,0.87,86.75
2025-01-20T17:50:00,-10.67,1.40,0.87,77.50
2025-01-20T17:55:00,-10.78,1.40,0.87,68.25
2025-01-20T18:00:00,-10.90,1.39,0.87,59.00
2025-01-20T18:05:00,-11.04,1.39,0.87,54.08
2025-01-20T18:10:00,-11.18,1.38,0.87,49.17
2025-01-20T18:15:00,-11.32,1.38,0.87,44.25
2025-01-20T18:20:00,-11.47,1.37,0.87,39.33
2025-01-20T18:25:00,-11.61,1.37,0.87,34.42
2025-01-20T18:30:00,-11.75,1.37,0.87,29.50
2025-01-20T18:35:00,-11.89,1.36,0.87,24.58
2025-01-20T18:40:00,-12.03,1.36,0.87,19.67
2025-01-20T18:45:00,-12.18,1.35,0.88,14.75
2025-01-20T18:50:00,-12.32,1.35,0.88,9.83
2025-01-20T18:55:00,-12.46,1.34,0.88,4.92
2025-01-20T19:00:00,-12.60,1.34,0.88,0.00
2025-01-20T19:05:00,-12.64,1.34,0.88,0.00
2025-01-20T19:10:00,-12.68,1.34,0.88,0.00
2025-01-20T19:15:00,-12.72,1.33,0.88,0.00
2025-01-20T19:20:00,-12.77,1.33,0.88,0.00
2025-01-20T19:25:00,-12.81,1.33,0.88,0.00
2025-01-20T19:30:00,-12.85,1.33,0.88,0.00
2025-01-20T19:35:00,-12.89,1.33,0.88,0.00
2025-01-20T19:40:00,-12.93,1.33,0.88,0.00
2025-01-20T19:45:00,-12.97,1.33,0.88,0.00
2025-01-20T19:50:00,-13.02,1.33,0.88,0.00
2025-01-20T19:55:00,-13.06,1.33,0.88,0.00
2025-01-20T20:00:00,-13.10,1.32,0.88,0.00
2025-01-20T20:05:00,-13.03,1.33,0.88,0.00
2025-01-20T20:10:00,-12.95,1.33,0.88,0.00
2025-01-20T20:15:00,-12.88,1.33,0.88,0.00
2025-01-20T20:20:00,-12.80,1.33,0.88,0.00
2025-01-20T20:25:00,-12.72,1.33,0.88,0.00
2025-01-20T20:30:00,-12.65,1.33,0.88,0.00
